job_id,job_class,state_id,solvent_id,input_path,input_sha256,geometry_key,geometry_sha256,smd_payload_sha256,workflow_revision,method_id,thermochemistry_convention_id,nprocs,maxcore_mb_per_rank,planning_core_h,status,reason
SP0289,smd_energy_sp,M084_Q0_M1,S009,runs/orca/sp/SP0289/SP0289.inp,ac8ad927613554b29b9e4d23c8f7bdbf4a11f5174bb6d210fbc68e9346d8478e,tier1:redox:M084:S009:q0:m1,959d65742fe9027b453a97968b290e64d072dcc33fd60d808dac2776736311bd,b96c0bc277f09cdc2543087aff275075346c6237811069703b3b5bf8b66007ec,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0290,smd_energy_sp,M084_QP1_M2,S009,runs/orca/sp/SP0290/SP0290.inp,0655b2ccbe7d7080c70f39f1ac82d7a85fc08096034b4b8fbaa00304fbe5038c,tier1:redox:M084:S009:q1:m2,53017bbba873f737c893717f5e6e8631ae2f569731436fa13c0802d881fa6153,b96c0bc277f09cdc2543087aff275075346c6237811069703b3b5bf8b66007ec,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0291,smd_energy_sp,S009_Q0_M1,S009,runs/orca/sp/SP0291/SP0291.inp,dab749b4a2a73451d72924790202120adf336ee4e8e030cc276a64d81ba4eb54,tier1:redox:S009:S009:q0:m1,ea84c7f7e693eb100e0990b1284aaf9d04696cd991740696d7b0b94c98fdcf34,b96c0bc277f09cdc2543087aff275075346c6237811069703b3b5bf8b66007ec,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0292,smd_energy_sp,S009_QP1_M2,S009,runs/orca/sp/SP0292/SP0292.inp,3d7e1523a772e55d77b0cb7406da01a0d698727d73e3d0a14559fa2656590bb1,tier1:redox:S009:S009:q1:m2,59060b29fb87c86dbebfa3f1bec258489aa3c61bc80fe0da7d4c3179d1ee10b0,b96c0bc277f09cdc2543087aff275075346c6237811069703b3b5bf8b66007ec,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0293,smd_energy_sp,A002_Q0_M2,S010,runs/orca/sp/SP0293/SP0293.inp,add09ed3ee7077d79efc1e4ab6f2162320a1fd1a39ce32778ef5400b2d27e8bf,tier1:redox:A002:S010:q0:m2,5f2d356204585e7a3a870bbc2d21616e69e3b5e16c7eccfaab562a800a406fc6,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0294,smd_energy_sp,A002_QM1_M1,S010,runs/orca/sp/SP0294/SP0294.inp,30c1236b5702518c6bc0ea05929d30d5b3bf604244e802bd6db72fdd4e981ba2,tier1:redox:A002:S010:q-1:m1,7d31c42110b4593b77ad4f0633e0ce238aba19bf2ff06e3347360040b56d2cbf,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0295,smd_energy_sp,A005_Q0_M2,S010,runs/orca/sp/SP0295/SP0295.inp,0f41790a364855e52d2b4f869a56ef3d92482d1c800923c5cf3ef81cfe6ca669,tier1:redox:A005:S010:q0:m2,f0b24cb990af921ba79c19ff94b4f480701f2172760658e5f75ab311b27881f7,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0296,smd_energy_sp,A005_QM1_M1,S010,runs/orca/sp/SP0296/SP0296.inp,b5556779ddb83a08a524b08b0881b4e69eb711abb048a125796c5633b25c1a70,tier1:redox:A005:S010:q-1:m1,a8d4c17667f2d2b925ce7aa4caf2e1389d201caabd2a8b1e1c67c4bc967c52ae,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0297,smd_energy_sp,D022_QP2_M1,S010,runs/orca/sp/SP0297/SP0297.inp,d3656e6da6c74941e1321433bba565fb54984ff9f955ac47f66749952550be5c,surrogate:sigma_preopt:D022:S010:q2:m1,9e458201d006b009e6fcdb19e182eceac3a34c16beeaa82d0bf0923d203fb2c4,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0298,smd_energy_sp,D027_QP2_M1,S010,runs/orca/sp/SP0298/SP0298.inp,0462fbfe920ef114bb6d6a4732a6c429554cf4444dfc98944ccaaabf37364d5e,surrogate:sigma_preopt:D027:S010:q2:m1,c90e3fd49f181fbc49c27d645d6b866a1edf7ece3d73fcbb0aaf7e2dde3fb205,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0299,smd_energy_sp,M022_Q0_M1,S010,runs/orca/sp/SP0299/SP0299.inp,77fcab8923ebb985d47df6fb129f0da2e96225ba69e489f9e9149f4d7e8127ed,tier1:redox:M022:S010:q0:m1,b65c21bf1618bbc6f9d7b4b1bd1d99d1924a8a4c1e0829d0f3636eed3eb461ff,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0300,smd_energy_sp,M022_QP1_M2,S010,runs/orca/sp/SP0300/SP0300.inp,15e1519ac05de51d724580006996ee6edbcde30df412b9e701115f40b9ddc5dd,tier1:redox:M022:S010:q1:m2,db6a50bb347eed3f508665b01e2714b31f28b360cd9dfaddfb73a3972d24619c,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0301,smd_energy_sp,M027_QP1_M2,S010,runs/orca/sp/SP0301/SP0301.inp,f0325dd096bce39d2eaf5749148a55dbf3dd30d97ff380f3ac7df48e373b95af,tier1:redox:M027:S010:q1:m2,b9f8566be70f1c9f2240b564e475cc73cc209cdd246bd85309ff35889afe8885,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0302,smd_energy_sp,M084_Q0_M1,S010,runs/orca/sp/SP0302/SP0302.inp,a0431c7d587c8db93ac858e127993fe394611311506ca476a630bcb01c32d933,tier1:redox:M084:S010:q0:m1,1af41ca13546420952c94f140275dfbee2ff07468a405560910400ab2292b8a1,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0303,smd_energy_sp,M084_QP1_M2,S010,runs/orca/sp/SP0303/SP0303.inp,a648b3fa11bb3aa7f4407769f6e28bd86698a7f21db67d9b474f8267a3088604,tier1:redox:M084:S010:q1:m2,d584e9304f60cfd54f613de8bc459283bbf1294cc51819a85ee4ecafe40a6dfd,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0304,smd_energy_sp,S010_Q0_M1,S010,runs/orca/sp/SP0304/SP0304.inp,42a15477ce0e30446471369b6611fa23ba402c28a55a819ba70cfc600193c5c2,tier1:redox:S010:S010:q0:m1,c77a5be1cfca229f5f858be64206379b212aa421cfee78f9a0321bd9b4cc3c4a,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0305,smd_energy_sp,S010_QP1_M2,S010,runs/orca/sp/SP0305/SP0305.inp,157259d43506c88eed6280e2a054914277f290cf33f7208b3b8994ef1390b0be,tier1:redox:S010:S010:q1:m2,06f224dde8dcc2ca613e04d06ab007ece9f77df8c605f6cf39a9c1c579d5b4c5,b88e190a80414bc4a098f4732a9c5f791c1157e2f7c12087b194e03bfee03079,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0306,smd_energy_sp,A002_Q0_M2,S011,runs/orca/sp/SP0306/SP0306.inp,d1edf376a98bedacda971b775d4271685d9c5be8434d0e0bd857db22030ec497,tier1:redox:A002:S011:q0:m2,a2f3d5336632da19de425f4ce59852b8908a3c5e52754a47356fe2a23962ecd3,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0307,smd_energy_sp,A002_QM1_M1,S011,runs/orca/sp/SP0307/SP0307.inp,bd11fb57d139457c11294e39d6ae4d19703ce6df40c47ce14f8c576d3dce8501,tier1:redox:A002:S011:q-1:m1,50b1ff2384c518b2205f23960a3e189f5e5081b61bfad5785bc2581a16bcce63,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0308,smd_energy_sp,A005_Q0_M2,S011,runs/orca/sp/SP0308/SP0308.inp,abe4632c681b301884341df195f6deff796527655ddec9d05254c32157588643,tier1:redox:A005:S011:q0:m2,84f6412222ab3de3da46968acfd54701baf1ffc4c898431b19a9b0712e642e15,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0309,smd_energy_sp,A005_QM1_M1,S011,runs/orca/sp/SP0309/SP0309.inp,363d7809e67135811c4185ab21ca918cc91dd4436a8581713e9e72aa9734e32d,tier1:redox:A005:S011:q-1:m1,44bacb12e86d615980958236c39641a58641554daa7646f412b40c650a1f1135,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0310,smd_energy_sp,A007_Q0_M2,S011,runs/orca/sp/SP0310/SP0310.inp,d630bbae76f2b77ead5e2b2d405dd0c223f270d8ad039b6336d46f454a248b17,tier1:redox:A007:S011:q0:m2,6044c7605d30f1ade0217a0abbb38be95120eca82f8338ae96d439c21ca2697a,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0311,smd_energy_sp,A007_QM1_M1,S011,runs/orca/sp/SP0311/SP0311.inp,ba403b4323a75d4e2895401fc449f48868cd0924989d4ffc55fa66cd70789a1a,tier1:redox:A007:S011:q-1:m1,e4a5fafbceb40acf647a549b612fb64e99b6b1c63fcfadda15836d96fc7efd52,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0312,smd_energy_sp,D007_QP2_M1,S011,runs/orca/sp/SP0312/SP0312.inp,15eedad8146a164d146402e81d410097aa3ade4899a987d765f77bf02f1da264,surrogate:sigma_preopt:D007:S011:q2:m1,c8cde41807ca08f33e71d0b4509839a71fc895e508a57f70a0d1dc9240bd49a0,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0313,smd_energy_sp,D022_QP2_M1,S011,runs/orca/sp/SP0313/SP0313.inp,019fb6b1b7d477e2f5f2c7f8e5c10f57afc542d0bf4b5d85a14bf0dc4f8bfe09,surrogate:sigma_preopt:D022:S011:q2:m1,7be761cab2c1339389e37d1316e39ac441d1d88355bd7038ed9e298a70226cfa,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0314,smd_energy_sp,D024_QP2_M1,S011,runs/orca/sp/SP0314/SP0314.inp,8894c5e1c905c72a470275dfd657e4d60e4d206ce1f3eadd16545da469560e4c,surrogate:sigma_preopt:D024:S011:q2:m1,609419d3b563236b99aac7c506f8c317001e354842cf90d906ba8afce5bc1a74,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0315,smd_energy_sp,D027_QP2_M1,S011,runs/orca/sp/SP0315/SP0315.inp,61bbb66cb8ec8395b35a2e8f057bf614e93fb0e666c90926ee8727cff655a8d1,surrogate:sigma_preopt:D027:S011:q2:m1,855808d74066e9b1c80739e6c4452c0845240eea80eded2dcae88bbe7b82ffec,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0316,smd_energy_sp,D038_QP2_M1,S011,runs/orca/sp/SP0316/SP0316.inp,d5568f755873cd243c098af9f5b660875ae70e8fba54723b5a98465a522b6618,surrogate:sigma_preopt:D038:S011:q2:m1,dc1d87cf46e0d585869d0cce9169e3d0056b0b140e4ccc2abb36509aa1ab1282,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0317,smd_energy_sp,D055_QP2_M1,S011,runs/orca/sp/SP0317/SP0317.inp,ccdd7989247a24cece54d7653046f858feb3007e1af2d477b60785219c16aa17,surrogate:sigma_preopt:D055:S011:q2:m1,7a7bb61fa33dd7d7d02de58fa36e2dd83de315bfb357967ab38cfb0299d05006,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0318,smd_energy_sp,D070_QP2_M1,S011,runs/orca/sp/SP0318/SP0318.inp,e7067959632cfb4687c786553a70331198c69de9efe4664f3f5a9144c7173347,surrogate:sigma_preopt:D070:S011:q2:m1,1b2cf59fa3152bebbfa663d7e8e4ecf21e0662af48093abc827e9a9647acd841,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0319,smd_energy_sp,D084_QP2_M1,S011,runs/orca/sp/SP0319/SP0319.inp,2e44bab5bdbaa24331a0724b12a9d975d6a9f643376d784159ead75ece025435,surrogate:sigma_preopt:D084:S011:q2:m1,719f013d823d84a371f8e712fbc720d13e3d8eac7262164ea00a7add04299ac5,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0320,smd_energy_sp,M007_Q0_M1,S011,runs/orca/sp/SP0320/SP0320.inp,1edd3a467dcd8413700867b3b7b37c89f5685642fb53c031b0c99dc9fd91e08d,tier1:redox:M007:S011:q0:m1,b7eedded779d8ad5a63aedae9966a6e202db1106bf52eae1d223508976e471bb,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0321,smd_energy_sp,M007_QP1_M2,S011,runs/orca/sp/SP0321/SP0321.inp,b524d72677ca4197eadeb9de25a7daad59affa854d3c583ed1ab8c09e82f90cb,tier1:redox:M007:S011:q1:m2,9a1a836ff22f57605b5be26a312b21f8f17fe6d3733a32931bdb4568b32d69e8,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0322,smd_energy_sp,M022_Q0_M1,S011,runs/orca/sp/SP0322/SP0322.inp,db45a2907820400e97ead9ba7713482e1741c218b749e262c247904854db4f0e,tier1:redox:M022:S011:q0:m1,cfb27b146426798833f81e148f6d9a29fd243257e5f518f0b729586d4a74f04d,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0323,smd_energy_sp,M022_QP1_M2,S011,runs/orca/sp/SP0323/SP0323.inp,a4bb7d7cfa80fe68653bd6ad83e52eae3ef45c016652c1715018ec4e70af911b,tier1:redox:M022:S011:q1:m2,fa5e428070ba3aed2359570899f76ca92e0458bd94e35fa654a8734069ddd0a5,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0324,smd_energy_sp,M024_Q0_M1,S011,runs/orca/sp/SP0324/SP0324.inp,42842e143df3afd4d3e430129fc2208cb44ef38427d0a435645da8aba8f297da,tier1:redox:M024:S011:q0:m1,5477dfe822554076fb4c472bbf3d2bbd1ce0239136dd69137246bfb24085376b,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0325,smd_energy_sp,M024_QP1_M2,S011,runs/orca/sp/SP0325/SP0325.inp,5e702ac7d7b52f8599afa42e7ac5ffd3cf1479162bee6aac6125cafec5bc73b7,tier1:redox:M024:S011:q1:m2,9d30b25b9b62f33973e6720e51376b7a04fb4e4d87cfb4a4f140ee7113f637ee,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0326,smd_energy_sp,M027_QP1_M2,S011,runs/orca/sp/SP0326/SP0326.inp,63cb2780636bb88ea61433e60b9f8241dcfb6aee62c78adba956831f8c42e6fd,tier1:redox:M027:S011:q1:m2,7818c51065247f5bf3facef28fc1031cae5de97f9ecc1e76dc06b3f82309a737,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0327,smd_energy_sp,M038_Q0_M1,S011,runs/orca/sp/SP0327/SP0327.inp,4d58affba07f0b51a67326da3264935145ba1a87caac14e87cb008f51be0d6e8,tier1:redox:M038:S011:q0:m1,de203e7b9db4c75b9a8e65138869787b3afef8fec9f56ffeb99d55324bac4553,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0328,smd_energy_sp,M038_QP1_M2,S011,runs/orca/sp/SP0328/SP0328.inp,72698d0d1ac057b278a9200f8f8b37e4793d7c5a252bdf0fda84a21d8d2d5a2a,tier1:redox:M038:S011:q1:m2,7496917fb33be17492a22d8a41468dede62e45b4e344e8ec6fe30b7a4916322f,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0329,smd_energy_sp,M055_Q0_M1,S011,runs/orca/sp/SP0329/SP0329.inp,664fb6ddfe76bf2869431ae33cd654542445c969433085ac4c09c1dedf384863,tier1:redox:M055:S011:q0:m1,9708274bed8c49938ce24bccf1345f2bb0d2a26e2711792dbba708b8b9af65d4,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0330,smd_energy_sp,M055_QP1_M2,S011,runs/orca/sp/SP0330/SP0330.inp,4eb1658c6c56d4ffbead35b26fa00431f9d4d3c3cb8c648d74a6adce52ee2b26,tier1:redox:M055:S011:q1:m2,ee0fa151707816146c3e61dc22c26ec5d9401d0d6c0d0c5c8f6578d24446c652,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0331,smd_energy_sp,M070_Q0_M1,S011,runs/orca/sp/SP0331/SP0331.inp,10b5353a0eb2d8b3558ac5f9b64a74f351eede4ddd037365a799f50d841ba6cf,tier1:redox:M070:S011:q0:m1,f9ae7fce8532e5a8e7550560f36b46c83520e42fad28cd81e31bbeeb5c6841b4,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0332,smd_energy_sp,M070_QP1_M2,S011,runs/orca/sp/SP0332/SP0332.inp,61479b2eba4e8c448194bcca137464ab49814f5bad83594d7e8d2e8c0cd4c7e2,tier1:redox:M070:S011:q1:m2,a97b8732d6c3ce45bad431c19b4a3a86e2eaff7b719ca4e0c58bec4b3ed41a22,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0333,smd_energy_sp,M084_Q0_M1,S011,runs/orca/sp/SP0333/SP0333.inp,1961d58ec93496b4053012dc70d95205464529af5b2643eb35748a884339d767,tier1:redox:M084:S011:q0:m1,4d7cbd1d83f600bf3178752ab6bd5ae40d9b9744af9c0002edfdaeacf0bbab1d,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0334,smd_energy_sp,M084_QP1_M2,S011,runs/orca/sp/SP0334/SP0334.inp,5e78c2636bc146e4e3f7059a46f5117e4fcc7e09239f855f985111c81c0d78d7,tier1:redox:M084:S011:q1:m2,55d72742710269920eab979659c8e8fa06772fe4626ce6a73dffb9eabb72c5dc,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0335,smd_energy_sp,M097_Q0_M1,S011,runs/orca/sp/SP0335/SP0335.inp,e16ec7a248d6eb656350ae3c373fdd2aed0c88ecdf6ab47de258f75f596ede5c,tier1:redox:M097:S011:q0:m1,73cd3b68eced0906d00f022cf0222847a8432b43929d9136afde5191298fa42c,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0336,smd_energy_sp,M097_QP1_M2,S011,runs/orca/sp/SP0336/SP0336.inp,6b89fa3d9e6151ceac191d777164010beedb0d90c1ae3fd52b105136d225c87e,tier1:redox:M097:S011:q1:m2,33491dc54203f7ca7d79d4787f68cdecfea02d801a0bf822e8683272b74d0e92,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0337,smd_energy_sp,S011_Q0_M1,S011,runs/orca/sp/SP0337/SP0337.inp,a281a9b4dbbb4376bfd46bef5d3f6c9d773c453e91b4516fbffc0938bc3e8757,tier1:redox:S011:S011:q0:m1,e785a57ac0d76e2aa84f94653172207feee3d64556291e1567e719d136e86088,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0338,smd_energy_sp,S011_QP1_M2,S011,runs/orca/sp/SP0338/SP0338.inp,a6e7c005f7bc6b273761ac5b46c3f6b1ce1fff5ceee2a2882dc239763c1a6d99,tier1:redox:S011:S011:q1:m2,275cf39adf540f22b31bf52c067028c582dfad6e1c8165221f146afb35844456,a30bedf4bdd1a1f4fe3537eff26456de80870e0d221a1d3bb9427086b6dad759,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0339,smd_energy_sp,A002_Q0_M2,S012,runs/orca/sp/SP0339/SP0339.inp,b7e0734c1a96ac4286be799881cd8705cfc5631c7d3dd3a0fd4812af24c64b66,tier1:redox:A002:S012:q0:m2,f738efd02253c992e8934900b876fdb9d2a696d4327d050aa9212cd8e90fdbf6,3afb226b6ef1a03becdc5d26ba1b2a7b43497a78c444ebc7659f0c0004c991f0,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0340,smd_energy_sp,A002_QM1_M1,S012,runs/orca/sp/SP0340/SP0340.inp,d57f42323bab162325b03309e2657f5a3f8cd17af5b7195f612bc7b37640bac9,tier1:redox:A002:S012:q-1:m1,22d23c4f5daa182d978af66d1ae6858d8891f9851d0cda6d8cad31088c19bed6,3afb226b6ef1a03becdc5d26ba1b2a7b43497a78c444ebc7659f0c0004c991f0,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
