record_id,submission_id,scheduler_job_id,array_task,slots,wallclock_s,core_h,exit_status,failed,logical_jobs,completed_logical_jobs,runner_status,qacct_path,qacct_sha256,collected_at_utc
423451.192,20260808-fullspace-sigma-preopt-v1,423451,192,1,26,0.00722222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1920,20260808-fullspace-sigma-preopt-v1,423451,1920,1,260,0.07222222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1921,20260808-fullspace-sigma-preopt-v1,423451,1921,1,268,0.07444444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1922,20260808-fullspace-sigma-preopt-v1,423451,1922,1,267,0.07416667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1923,20260808-fullspace-sigma-preopt-v1,423451,1923,1,266,0.07388889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1924,20260808-fullspace-sigma-preopt-v1,423451,1924,1,268,0.07444444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1925,20260808-fullspace-sigma-preopt-v1,423451,1925,1,267,0.07416667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1926,20260808-fullspace-sigma-preopt-v1,423451,1926,1,61,0.01694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1927,20260808-fullspace-sigma-preopt-v1,423451,1927,1,57,0.01583333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1928,20260808-fullspace-sigma-preopt-v1,423451,1928,1,60,0.01666667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1929,20260808-fullspace-sigma-preopt-v1,423451,1929,1,60,0.01666667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.193,20260808-fullspace-sigma-preopt-v1,423451,193,1,30,0.00833333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1930,20260808-fullspace-sigma-preopt-v1,423451,1930,1,62,0.01722222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1931,20260808-fullspace-sigma-preopt-v1,423451,1931,1,61,0.01694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1932,20260808-fullspace-sigma-preopt-v1,423451,1932,1,61,0.01694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1933,20260808-fullspace-sigma-preopt-v1,423451,1933,1,59,0.01638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1934,20260808-fullspace-sigma-preopt-v1,423451,1934,1,61,0.01694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1935,20260808-fullspace-sigma-preopt-v1,423451,1935,1,61,0.01694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1936,20260808-fullspace-sigma-preopt-v1,423451,1936,1,61,0.01694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1937,20260808-fullspace-sigma-preopt-v1,423451,1937,1,61,0.01694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1938,20260808-fullspace-sigma-preopt-v1,423451,1938,1,60,0.01666667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1939,20260808-fullspace-sigma-preopt-v1,423451,1939,1,58,0.01611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.194,20260808-fullspace-sigma-preopt-v1,423451,194,1,27,0.00750000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1940,20260808-fullspace-sigma-preopt-v1,423451,1940,1,61,0.01694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1941,20260808-fullspace-sigma-preopt-v1,423451,1941,1,57,0.01583333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1942,20260808-fullspace-sigma-preopt-v1,423451,1942,1,58,0.01611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1943,20260808-fullspace-sigma-preopt-v1,423451,1943,1,58,0.01611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1944,20260808-fullspace-sigma-preopt-v1,423451,1944,1,61,0.01694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1945,20260808-fullspace-sigma-preopt-v1,423451,1945,1,58,0.01611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1946,20260808-fullspace-sigma-preopt-v1,423451,1946,1,58,0.01611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1947,20260808-fullspace-sigma-preopt-v1,423451,1947,1,61,0.01694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1948,20260808-fullspace-sigma-preopt-v1,423451,1948,1,59,0.01638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1949,20260808-fullspace-sigma-preopt-v1,423451,1949,1,57,0.01583333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.195,20260808-fullspace-sigma-preopt-v1,423451,195,1,29,0.00805556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1950,20260808-fullspace-sigma-preopt-v1,423451,1950,1,58,0.01611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1951,20260808-fullspace-sigma-preopt-v1,423451,1951,1,95,0.02638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1952,20260808-fullspace-sigma-preopt-v1,423451,1952,1,92,0.02555556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1953,20260808-fullspace-sigma-preopt-v1,423451,1953,1,95,0.02638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1954,20260808-fullspace-sigma-preopt-v1,423451,1954,1,95,0.02638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1955,20260808-fullspace-sigma-preopt-v1,423451,1955,1,95,0.02638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1956,20260808-fullspace-sigma-preopt-v1,423451,1956,1,95,0.02638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1957,20260808-fullspace-sigma-preopt-v1,423451,1957,1,95,0.02638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1958,20260808-fullspace-sigma-preopt-v1,423451,1958,1,92,0.02555556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1959,20260808-fullspace-sigma-preopt-v1,423451,1959,1,95,0.02638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.196,20260808-fullspace-sigma-preopt-v1,423451,196,1,26,0.00722222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1960,20260808-fullspace-sigma-preopt-v1,423451,1960,1,96,0.02666667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1961,20260808-fullspace-sigma-preopt-v1,423451,1961,1,95,0.02638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1962,20260808-fullspace-sigma-preopt-v1,423451,1962,1,94,0.02611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1963,20260808-fullspace-sigma-preopt-v1,423451,1963,1,95,0.02638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1964,20260808-fullspace-sigma-preopt-v1,423451,1964,1,87,0.02416667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1965,20260808-fullspace-sigma-preopt-v1,423451,1965,1,92,0.02555556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1966,20260808-fullspace-sigma-preopt-v1,423451,1966,1,91,0.02527778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1967,20260808-fullspace-sigma-preopt-v1,423451,1967,1,93,0.02583333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1968,20260808-fullspace-sigma-preopt-v1,423451,1968,1,92,0.02555556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1969,20260808-fullspace-sigma-preopt-v1,423451,1969,1,95,0.02638889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.197,20260808-fullspace-sigma-preopt-v1,423451,197,1,28,0.00777778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1970,20260808-fullspace-sigma-preopt-v1,423451,1970,1,92,0.02555556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1971,20260808-fullspace-sigma-preopt-v1,423451,1971,1,87,0.02416667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1972,20260808-fullspace-sigma-preopt-v1,423451,1972,1,96,0.02666667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1973,20260808-fullspace-sigma-preopt-v1,423451,1973,1,86,0.02388889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1974,20260808-fullspace-sigma-preopt-v1,423451,1974,1,86,0.02388889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1975,20260808-fullspace-sigma-preopt-v1,423451,1975,1,91,0.02527778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1976,20260808-fullspace-sigma-preopt-v1,423451,1976,1,129,0.03583333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1977,20260808-fullspace-sigma-preopt-v1,423451,1977,1,121,0.03361111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1978,20260808-fullspace-sigma-preopt-v1,423451,1978,1,130,0.03611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1979,20260808-fullspace-sigma-preopt-v1,423451,1979,1,122,0.03388889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.198,20260808-fullspace-sigma-preopt-v1,423451,198,1,26,0.00722222,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1980,20260808-fullspace-sigma-preopt-v1,423451,1980,1,128,0.03555556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1981,20260808-fullspace-sigma-preopt-v1,423451,1981,1,130,0.03611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1982,20260808-fullspace-sigma-preopt-v1,423451,1982,1,129,0.03583333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1983,20260808-fullspace-sigma-preopt-v1,423451,1983,1,121,0.03361111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1984,20260808-fullspace-sigma-preopt-v1,423451,1984,1,130,0.03611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1985,20260808-fullspace-sigma-preopt-v1,423451,1985,1,133,0.03694444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1986,20260808-fullspace-sigma-preopt-v1,423451,1986,1,129,0.03583333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1987,20260808-fullspace-sigma-preopt-v1,423451,1987,1,130,0.03611111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1988,20260808-fullspace-sigma-preopt-v1,423451,1988,1,127,0.03527778,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1989,20260808-fullspace-sigma-preopt-v1,423451,1989,1,120,0.03333333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.199,20260808-fullspace-sigma-preopt-v1,423451,199,1,24,0.00666667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1990,20260808-fullspace-sigma-preopt-v1,423451,1990,1,129,0.03583333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1991,20260808-fullspace-sigma-preopt-v1,423451,1991,1,124,0.03444444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1992,20260808-fullspace-sigma-preopt-v1,423451,1992,1,128,0.03555556,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1993,20260808-fullspace-sigma-preopt-v1,423451,1993,1,122,0.03388889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1994,20260808-fullspace-sigma-preopt-v1,423451,1994,1,122,0.03388889,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1995,20260808-fullspace-sigma-preopt-v1,423451,1995,1,121,0.03361111,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1996,20260808-fullspace-sigma-preopt-v1,423451,1996,1,124,0.03444444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1997,20260808-fullspace-sigma-preopt-v1,423451,1997,1,132,0.03666667,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1998,20260808-fullspace-sigma-preopt-v1,423451,1998,1,120,0.03333333,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.1999,20260808-fullspace-sigma-preopt-v1,423451,1999,1,115,0.03194444,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
423451.2,20260808-fullspace-sigma-preopt-v1,423451,2,1,9,0.00250000,0,0,1,1,complete,runs/hpc/submissions/20260808-fullspace-sigma-preopt-v1/qacct.txt,a553da389d3883465b6d4d9ac4f8c068ec20c2649ce022f5e6ce22d2348aac46,2026-08-08T11:00:08.488969+00:00
