state_id,solvent_id,geometry_hash,formal_charge,multiplicity,feature_cache_key,feature_path,feature_sha256,feature_dim,E_base_MACE_eV,checkpoint_name,checkpoint_sha256,mace_version,mace_source_commit,mace_package_sha256,graph_electrostatics_version,graph_electrostatics_commit,graph_electrostatics_package_sha256,default_dtype,feature_schema_revision,invariant_layout_sha256,raw_output_shapes
A005_QM1_M1,S009,c4dd624f7bc57c444816144a714e118a2e8bef64213f48a0f3986796f299fa7d,-1,1,24581fd1fb11945f060b9f077b1a4831e1db09dcdeb878b75d65ac52b2651298,artifacts/base_features/24/24581fd1fb11945f060b9f077b1a4831e1db09dcdeb878b75d65ac52b2651298.npz,cc9cc802c7218bc0af2830a335ac26d8a53d34be40642afba725fd6de91deba7,3095,-49730.9209528285,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S010,a8d4c17667f2d2b925ce7aa4caf2e1389d201caabd2a8b1e1c67c4bc967c52ae,-1,1,4e0e472631d3315233d29622b6290d98bd9faa236f2e8b05b45a64c8a8fcefa0,artifacts/base_features/4e/4e0e472631d3315233d29622b6290d98bd9faa236f2e8b05b45a64c8a8fcefa0.npz,440ca823a7db944ff9a445b15e01735e7d2ae285dfce383e167382b24e8934ce,3095,-49730.9201242491,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S011,44bacb12e86d615980958236c39641a58641554daa7646f412b40c650a1f1135,-1,1,b069f7793c26e7e9cb8146bf2fd6cc86971820739baaa423047b1a17e73e9012,artifacts/base_features/b0/b069f7793c26e7e9cb8146bf2fd6cc86971820739baaa423047b1a17e73e9012.npz,3380a3a4f057b3232aafb37ea737ecb2e765249c286651bcfd0095b2d927f0d2,3095,-49730.9207625758,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S012,d206d6d78be89a236b7a8f257b27303b4d63e7a87d45d52d3d96911df348b8fc,-1,1,811a4351c9335cbe2b293d216451ddbbc13cf007c6bf4bfed27779a7bf5021c0,artifacts/base_features/81/811a4351c9335cbe2b293d216451ddbbc13cf007c6bf4bfed27779a7bf5021c0.npz,08cbae047d5c83c5f8c37d7ca17e1cb1727e98deb426f0a18733f13a01c349ff,3095,-49730.9207124433,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S013,5fdaa52b66a9140d254a5addb64aed26e95aac92497703125ed308702fac83fd,-1,1,edd2eea09a3906ea511b44ce099896e55898867e24333ea1fa383fe945b1e7f7,artifacts/base_features/ed/edd2eea09a3906ea511b44ce099896e55898867e24333ea1fa383fe945b1e7f7.npz,fa9710552a75e4dbb8fe0796e44a99db978dcf6e0607721c15978d13b3aba11b,3095,-49730.9211623974,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S014,2c50d21ea8bd604ccb9b4c42365b65a9cd8f0a3eaead9ae4789d7867b47d6ed0,-1,1,2f7e9f1bce115653fcaa5fcac14a57da9aae368c12cf4e67b1cd5875c8e8be9a,artifacts/base_features/2f/2f7e9f1bce115653fcaa5fcac14a57da9aae368c12cf4e67b1cd5875c8e8be9a.npz,4c5be33127e75d76a0ebfdbbb5a4a4fc28604d5021ffa901f5211c016b641677,3095,-49730.9316587403,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S015,a74842081b2f3cb5c6601d8efcd8b491bc01059497aca60995faaed50c6a5d24,-1,1,05e61485ca25b80260ec86799eaa0abc55eb2616dbd629d6094facf8abad78bc,artifacts/base_features/05/05e61485ca25b80260ec86799eaa0abc55eb2616dbd629d6094facf8abad78bc.npz,f64f2ec1fa83f6265816d64449867c52e847ba6219dc44b688a28ecfe25a25a5,3095,-49730.9243960383,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S016,9981daaec3d8498d96eb64aa1bed27d2e32e6ab3817c249bb3e42ad9994d6ff8,-1,1,c5380bdfc051d61da3c7827c921bff9f08688c0212238f529704346f19fbd0be,artifacts/base_features/c5/c5380bdfc051d61da3c7827c921bff9f08688c0212238f529704346f19fbd0be.npz,c4ebd5bd2ba340d9d020b4887f96193fd4e0e1347861a7f875b5567a188cef5f,3095,-49730.9252525508,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S017,49b328acc6de0aec3ed84f1363bbe96279ccf7634e8f21880918948c06a56463,-1,1,9448c1d6a4cd3f40a9f09b8a8610d01e72614dc96c96a277ab7ac4a82dbb03ac,artifacts/base_features/94/9448c1d6a4cd3f40a9f09b8a8610d01e72614dc96c96a277ab7ac4a82dbb03ac.npz,47ff419da6fa3846ca84bfa6b885d1229dc2f0027059c6677d5b727e5534ae26,3095,-49730.9235632417,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S018,cbc1d72a66df7d8a7d9b42043fe7e59dacc9924b85d0ad7431c45e066ee4f331,-1,1,307aad32b828b679cdb2a3efc460a8c1d08af44219b82a4625c5aae2e6fb917a,artifacts/base_features/30/307aad32b828b679cdb2a3efc460a8c1d08af44219b82a4625c5aae2e6fb917a.npz,4bc3c0c55831ac9d9ae06a8e2b7e1af3231edd3bf3b7b161aa527ceb2200dbb5,3095,-49730.9251987946,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S019,584c4d1c75fcb34f5118182402ba518616d8a92f829c3e920e9f2108f9104fb5,-1,1,0c20a2e0e2d69d08907a99d5f339023a1730e9809615ec0cb5a429434399b3a4,artifacts/base_features/0c/0c20a2e0e2d69d08907a99d5f339023a1730e9809615ec0cb5a429434399b3a4.npz,b6bb70bf16e9bbe8926f001ab39e6e8f2a72db248daa9b0f0fc02a3a680db513,3095,-49730.9213327884,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S020,87172762704cea11226337e1ff5ce2014b9a1cf3fca3566e45378256a76c374c,-1,1,ada02c5d5ae5cc07a5a21aaa3a981f795d9c194cda0097769690209ae83ebef7,artifacts/base_features/ad/ada02c5d5ae5cc07a5a21aaa3a981f795d9c194cda0097769690209ae83ebef7.npz,8a605d6d3b55999372967ccc748f73f4b2558efe42aa751496d86d1e0161129b,3095,-49730.9250317218,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S021,f13ac56b12834801b2edd2fcc6612475dafdbfcc662f1da777033e481fdec9f6,-1,1,12d9c5b6d18fbd2af13f5d34331eb1caecf598320fb898f675f3a057f0ef56af,artifacts/base_features/12/12d9c5b6d18fbd2af13f5d34331eb1caecf598320fb898f675f3a057f0ef56af.npz,6df11f9fefbbe55bad9bb891b40523366fa0345af6acf8537ed4da7deddd6a9e,3095,-49730.9308928336,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S022,bbbd20acd0b7a2e266d4d30faef6c376d96701ea6bf92cedfd0d985f2eda7d5e,-1,1,05361ca62540d15458854ce6f99fbb4ecaf629bf6194c69be6d8bdf1c72bbd7f,artifacts/base_features/05/05361ca62540d15458854ce6f99fbb4ecaf629bf6194c69be6d8bdf1c72bbd7f.npz,4889b2c7dd397ae14000ac5ea105d6b3d899e4401346233e6f7aa200534cff10,3095,-49730.9200316401,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S023,01a801fa3af7f20f43c9499ba59768278bf41eb1b181bfeda2f267e5decda8df,-1,1,907222f837666c78c8c0f74e3ea0b70562a7e92d29baf67168e9e254d1fd0516,artifacts/base_features/90/907222f837666c78c8c0f74e3ea0b70562a7e92d29baf67168e9e254d1fd0516.npz,1c5ad323181b3e11b0f881a731059c1d7f3b69ae8e633d0ee9a034fd8d3fa8a8,3095,-49730.9352367609,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S024,9367c4dc80fd9b798f9c2661f641e99195234ea6b9e2b319f11eba0c74b4c54b,-1,1,546cb1281ba09701aeaf8a4bab51f9bedd09d86f35fb859b179c52c6a76b0c18,artifacts/base_features/54/546cb1281ba09701aeaf8a4bab51f9bedd09d86f35fb859b179c52c6a76b0c18.npz,341419317b170bf9d96efb612549107416e7dc5a77363ce0ec7ab2625451509b,3095,-49730.9419334744,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A005_QM1_M1,S025,72982d505bb6ec09ffa9239b83cb6f15a2695fe0325087990151087afae6555d,-1,1,3e96a04327b542a61ee176a3620c208027e71bc3e22f167a8833310cc4c33432,artifacts/base_features/3e/3e96a04327b542a61ee176a3620c208027e71bc3e22f167a8833310cc4c33432.npz,dbf3878c9b827b52b1b2fb7763a16ee2ce81b3066cc096f634fb1e812dc706fb,3095,-49730.9269215422,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[15,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[15,13824],""spin_charge_density"":[15,2,4],""spin_density"":[15,4]}"
A006_Q0_M2,S001,02adc2950123ac264ad5f593e706785442d4126fedef9827e28fa71f5452ad51,0,2,42b671dae79293291775871c017cfbe0de65f58af3bb8d3cc6ca747633181d47,artifacts/base_features/42/42b671dae79293291775871c017cfbe0de65f58af3bb8d3cc6ca747633181d47.npz,d4003081f86ca00611deb13ea95ffb6798dd284a84a4440b2543778bdfab0aa6,3095,-25416.8855976496,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[21,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[21,13824],""spin_charge_density"":[21,2,4],""spin_density"":[21,4]}"
A006_Q0_M2,S007,9193cab06bad27fb52b8c08f6a30d1f1cf5f215daac96563d7b8cc8bac028ad9,0,2,4718fd95b0b60d03a7da0dfb55f200c0def635ae5c567e3243ed1e48670e9b03,artifacts/base_features/47/4718fd95b0b60d03a7da0dfb55f200c0def635ae5c567e3243ed1e48670e9b03.npz,6b89ca0d92037bed16c87ccdf3ade5fdc2d34b77b1cda0fb30eab5a67a35e293,3095,-25416.8864260284,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[21,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[21,13824],""spin_charge_density"":[21,2,4],""spin_density"":[21,4]}"
A006_Q0_M2,S016,f463017c978eb3816fc2ddf10a0947d489ba5566cf1eca2f012c38f18de06144,0,2,7e260fca77c81d3fa61b3371ba07992b7ece0a46637a82034ac23b9699139a7c,artifacts/base_features/7e/7e260fca77c81d3fa61b3371ba07992b7ece0a46637a82034ac23b9699139a7c.npz,e84fa8e3fe93e210ad7c8e87d8aac000658a5c50a2087ada67e80723ba1050a4,3095,-25416.8731967033,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[21,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[21,13824],""spin_charge_density"":[21,2,4],""spin_density"":[21,4]}"
A006_Q0_M2,S022,2f288159853107740ea455750ebd5bdff5c51ecf0adc3e89ad573c2157c4401b,0,2,41a2435a8d4e45c25919385d413fc40649b59e6f9ed0c44fbede7d0f3d68a20d,artifacts/base_features/41/41a2435a8d4e45c25919385d413fc40649b59e6f9ed0c44fbede7d0f3d68a20d.npz,190ade8bc21559d661f492a8dd6b76bf4aa5c88aaa514de589f439a303ad8e32,3095,-25416.8877674749,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[21,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[21,13824],""spin_charge_density"":[21,2,4],""spin_density"":[21,4]}"
A006_QM1_M1,S001,5b28148066e683c7a6cfd8be32d31c5afb0fc9861b0edacdf2cab49691a73899,-1,1,dcc5331d93d2e84e66e7ab5148577082b1c97611f175ec93907f4cc7a8c64e4a,artifacts/base_features/dc/dcc5331d93d2e84e66e7ab5148577082b1c97611f175ec93907f4cc7a8c64e4a.npz,ed14008f0101923819699d258bb4f027f2a4a0ec55a6b100f48add3764851569,3095,-25421.8214073326,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[21,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[21,13824],""spin_charge_density"":[21,2,4],""spin_density"":[21,4]}"
A006_QM1_M1,S007,374fce731ea787748e71b92959512935c85445aadc86910b5ed2ffef8e144c24,-1,1,8e989357a679faf8b8cd99b6d32df43ef34777c0ce7d7f9b7c9740976f2130de,artifacts/base_features/8e/8e989357a679faf8b8cd99b6d32df43ef34777c0ce7d7f9b7c9740976f2130de.npz,b9e83b8c0fa0ed43e8f2e509269c5a6161c9250f14ca3e99efad22eec76cba40,3095,-25421.8193931283,polar-1-l,9f65f8dc6ddaff1d631e299cb531376a7da5e68d1bef04f34a2d5073d5ef114b,0.3.16,4d2da09413ac1407f37cdbb6b81fa28e4c15655e,e552c116b7d2c653f98b01f5c4fd599997f19f669a32bc6bf16396dd9f79365b,0.4.0,0e21d5546c482d08388a08eb4d948e833227ce47,079b233934150a3eee30444ce2408e09895ec4dd958ec60a822f870fa1284b99,float64,polar1l_rotation_invariants_v1,7beb8d4d9a8231a484c0bb6ff44b6b2e450eee2ca8a447370f350ed8678929cb,"{""density_coefficients"":[21,4],""dipole"":[1,3],""electron_energy"":[1],""electrostatic_energy"":[1],""energy"":[1],""node_feats"":[21,13824],""spin_charge_density"":[21,2,4],""spin_density"":[21,4]}"
